id	document	label
4425764	러닝타임을 확인하면서 못내 시간이 아쉬웠던 영화에요. 몰입도가 높은 영화네요.	1
3159274	좋은 시나리오, 좋은 연출, 좋은 배우. 적절한 위트와 감동이 어우러진 행복한 영화.	1
8951182	연기도 스토리 전개도 모두 훌륭했다..	1
8997259	아름다운... 성장 영화의 수작. 옛날 영화임에도 몰입하면서 봤습니다.	1
9796078	아동성범죄자는 아동을 성인으로 인식한다는데에 한번 놀라고 어차피 나중에 경험할거 미리 경험하게 해주는거다라는 생각에 또한번 놀라고 죗값이 2년 2개월이라는 거에 또 놀라고 나와서도 한치의 망설임도 없이 똑같은 패턴으로 범죄대상을 찾는다는 데에 놀라고!	0
3535303	3류 개그맨 박성호 봐라.니가 얼마나 잘랐다고 아이들한테 펜이랑 종이를 집어던지냐?	0
2118493	무지 어렸을적에 봤었던.. OST인 '로망스'가 아직도 기억난다.	1
5406723	Sf 영화광 아버지가 같이 이영화보다 내가 화장실간사이 잽사게 뉴스로 돌리심 ..	0
9305237	어우;; 여운이 많은 남는 영화네요..결말도 뻔하지않아서 더 좋았어요..주인공 예의주시하겠음 연기존잘!	1
1708891	작품성은 조은지 모르겠지만 재미는 완죤 꽝이네...	0
7995914	한국영화중 최고!	1
5643062	영화본 리스트중에 데스워터 라는 제목은잇지만 내용 기억이 하나도안나는걸보니..	0
1309459	내가본 일본영화중 자살클럽보다 더한 쓰레기	0
10058892	웃긴건 라스알굴도 정의를 지키기 위해 배트맨과 싸웠다는 점이다...진짜 크리스토퍼 놀란은 그냥 미쳤다	1
6047108	그래도 재밌음ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
6229545	언 한시간 감흥이 없네 대체 머여. 실화 보며 박수치며 감사하는데 이건~ 평높아깍기	0
9310687	확실히 신세대 인물들 보다는 구세대 인물들이 훨씬 더 멋있다는걸 보여주는 화	1
8977591	오글거려서 보기가 너무 힘듬... 격투경기씬이 극단적으로 비현실적.... 등장 캐릭터들도 유치해서 그런지, 유명배우들의 연기력도 이상하고... 특히, 이요원은 연기를 하겠단건지 뭘 하겠단 건지... 물론, 이 모든게 감독의 막장 수준	0
2036296	어렸을때 EBS에 전화해서 틀어달라고 했더니 틀어줬었는데	1
1142503	왜 드라마에 평점을 매기고 있어 ㅋㅋ	0
8170712	최고의 명작...날 울게하고 웃게하고 긴장하게만든..그런 쓰레기영화	1
7711655	경수처럼 현우처럼	1
1831918	배종옥이랑 비슷한 느낌의 장애가감독 ^ ^ 재밌게봄	1
6045070	젊었을때 톰은 최고였다.. 지금은 좀 거시기 하지만.. 멋진 영화인듯..	1
75122	10년전에 봤던 영화가 제 기억에 아직두 남아 있는영화....	1
9684460	마지막이너무허무하게마무리짓는게아쉽다	0
10089793	그냥그랴 그저그래응 십자	0
9252463	걸그룹인데도 실망했어요	0
7313905	5점 너무 높은거 아닌가?	0
9255055	귀여운 캐릭터들과 재밌는 음악의 조합이 좋았다 ㅎㅎㅎ 교육적이면서도 재밌다!	1
8130757	1점도 아까운 쓰레기 영화	0
6911297	재미더럽게없다. 보지마라 1점준것중에 한국영화는 8~10점주는 매미 OO있네	0
8915944	최고최고사랑하고싶다	1
8149723	보면 볼수록 문소리 참 못생겼다 라는 생각밖에 안들었고, 제아무리 판타지 만화라지만, 정도가 있는거다. 개연성 꿀꿀이 죽에 밥말어먹었고, 진짜 내세울게 뭐하나없는 이런 뭣같은 드라마는 처음본다.	0
4646623	한국 영화 시실리2km 삘난다 ㅋㅋㅋㅋ	0
335700	잼없음	0
8040595	요즘 세상에 이런 드라마가 있다니.. 연출 연기 각본 미술 다 좋았음	1
10275465	연출 전반이 홍상수 빠 인건 알겠는데, 상수는 일상성에 빠져서 자기 컨셉을 독특하게 지향하는 감독이고, 이 영화로 보여주는 당신의 정체성은? 일상성 영화는 모방이 아니라, 경험하는 감성이니.. 자기것이 아닌 것을 모방할때의 이질감을 어찌하리오.	0
7639345	전 굉장히 재미있게봐써요나에대해서도 돌아볼수있는 ..이런저런 생각하며 보게되는영화인듯..	1
9458636	몸 파는여자들의 드림스컴트루	0
4829206	즐거운 상상을 할 수 있다.ㅋ	1
2605672	너무재미있었어요!!!칠검투는않나오나요????	1
9720491	음..슬프달까...	1
9151246	내 생애 가장 허접한 영화가 아닐까 싶다.	0
3373815	별로임..	0
9767797	30년전에 본거지만 아직도 눈에 선할정도에 면도칼...무셔	1
4575183	아~옛날이여~지금은 왜 이런영화가없을까...?!	1
499007	가능함... 가능하겠지... 가능할거야... 바보가 아닌 이상.	0
9503833	장르가 코미디 치고는 영화가 좀 지루하다. 그냥 특별출연한 장혁때문에 봤다ㅋ	0
3595126	연기력 최악이다	0
9608201	난 되게 재밌게 봤음ㅋㅋ별로 안무서웠지만 스토리가 좋았음	1
6404767	문 메이슨 때문에 2점 준다. 진짜 최악	0
21738	내용이 유치하긴 하지만 넘 잘만 들었네요	1
9208794	몰입안되는 여주 비쥬얼, 공감안가는 애절함, 어울리지않는 캐스팅. 그냥 재미없네요.	0
7414312	영화는 현실을 불편하지만 용기있게 보여주네요. 그녀는 소중합니다~.	1
10275	마지막에 VERA가 부른 사운드트랙의 충격에 ,다시듣고파...	1
7551725	처음부터 계속 떡밥을 던져주는데 문제는 그 떡밥의 내용이 궁금하지가 않다. 그래서 지루하다.	0
4543719	재미없다는사람들 코믹영화에서 뭘기대하는게 빠가사린가? 감독 천재구만	1
8254071	아름다운 예술도 있고 사람을 기분좋게 하는 예술도 있는데, 이렇게 지저분하고 더러운 걸 예술이랍시고 만드는 감독의 뇌는 얼마나 지저분하고 더러울까.	0
8846119	CG가 진짜 골때리네요 그닥 임팩트도 없고 별로임	0
6305390	15년지났지만 대박영화	1
4585321	너무 유쾌했음!!	1
8385293	착한예능~~~월요일이 기다려지네요 ㅎ	1
7803856	제니퍼 로렌스 만으로 10점 만점	1
6650830	초반의 지루함과 답답함을 견뎌내고 집중한다면. 엄청난 것을 얻을 것이다.	1
5151813	이거 진짜 너무 감동스러워요..	1
9926817	고전명작..요즘영화랑은 다른 무언가가 있는것같다	1
9944188	저도 위조직 어이없이 떼였죠 정상인데	1
10118951	완전재밌따ㅋㅋ 대단하네 ㅋㅋ	1
6878329	오바	0
956606	걸작 코메디	1
9156354	평점 0인 영화는 처음 본다. 세상 떠난 형님을 위해 내가 평점 하나 드리고 간다.	1
6287913	ㅋ 내가 원하는 여전사네 ㅋ 오우~~굿~~대박 영화~~ㅎ	1
9715404	좀 허무하게 끝난감이 있음.	0
7630304	시나리오와 연기로 잘이끈 심심한 스릴러.	1
9984107	스릴있다 실화라니충격	1
8284455	펭귄과 짐캐리의 코믹한 영화임 짱 재밌음	1
1240681	그 재치있는 입담..(우산으로 똥침하고 확 펴버린다 ㅋ)	1
5635780	전개가 너무 답답함...공포도 없고 스릴도 없음	0
10059516	노래,연출,연기,캐릭터설정,배경,스토리구성 머하나 빠질게 없다.그야말로 완벽한 영화다..혁명적인 영화,멋진 영화 머라 다표현할수 없음에 안타까울뿐..	1
8256983	독립영화, 단편영화 좋아합니다. 잘봤습니다	1
9739703	딱 B급영화 비는 말마다 롸져 롸져 ㅋㅋ	0
3967408	임윤아 화이팅!! 지금은 소녀시대!! 앞으로도 소녀시대!! 영원히 소녀시대!!!!!!!!	1
8838922	12는 재밌는데 이건 별로.. 맨 마지막 기차씬만 볼만했음	0
3443862	오직 볼것은 여주인공의 몸매뿐. 영화는 재미가잇어야 볼만해요	0
7392870	헤수 누님때문에 참을려고했는데 1점밖엔 못주겠다	0
3333917	추억. 그 의미를 마지막까지 우려낸 진국같은 영화.	1
2357798	찬란하기에 슬픈 그 여자의 일생!	1
9029822	탑건과 비슷하네 역시 오래남을 영화	1
5788606	한국판 [크림슨 타이드]..	1
8006573	tv 전기세가 아깝다!	0
8974920	말그대로 굿임..ㅋㅋ	1
8516047	모두개성있는케릭터에연기파들의자연스러운연기.탄탄한줄거리주옥같은대사깨알같은재미 한번씩빵빵터짐몰입도최고설득력있는 스토리전개진짜 너무잼있다다음회가무지기다려지는..요즘이드라마보는재미로삽니다!시청률이..ㅜ 이런드라마가확안뜨다니이해안감	1
10080231	"""""""내가 웃는게 웃는게 아니야""""란 노랫말을 들려주는 듯한 마지막 장면이 오래도록 뇌리에 남습니다."""	1
7328380	짱입니다~♥♥♥	1
9228230	아이들의 대통령 엄청 좋아했어요	1
857073	왜볼려고 애썼는지 모르겠다	0
9594980	평점이 너무 높다 좀 깎자	0
1650472	정말 재미없음	0
3794915	좀 지루했지만~나름재밌었는뎀 ㅋㅋㅋ	1
4169237	파라노마 액티비티보다 8년전에 본 니가 훨씬 낫구나!!!!!!	1
6872474	오늘해서밨는데..진짜풋풋하고재미있었다ㅜㅜ꺇ㄱ	1
7528654	아 몰라 옛날 꺼니까	0
9577172	감독한테 투자자가 뭔 바람을 넣어서 영화 망친건지, 감독이 영화망친건지.. 내생각엔 둘다.. 그리고 배우가 연기를 못한다..배우가..	0
9285358	자칫 지루할수있는 역사 이야기를 재미있게 다가갈수 있도록 해주는 건전하고 교양있는 좋은 프로 감사합니다. 모든 회차를 모아 아이들에게 편안하게 우리의 역사를 이해시킬수 있겠다는 생각을 합니다. 앞으로도 자알~ 부탁합니다 ^^~	1
8312485	강용석씨 티비안나왓음좋겟네요민영화발언 보는내내 화가나네요누구를 위한 방송인가요	0
9073737	고양이가있다가뭔지 제목부터 미스인듯 시간에 이득을 많이보는듯..아침 드라마나 늦은 시간되였으면 꿈도꿀수없는 시청률 ㅎㅎ웃을수밖에없는 이현실이뭔지???	0
2105989	아픈 시대를 산 여인들. 섬광처럼 위대한 엄마가 되고 싶다는 생각이 스친다	1
1790282	왜색이강해서특이한재미가있다.일본인이서편제를좋아한다면 비슷한느낌일까?	1
9153559	2년전 필리핀으로 선교를 다녀왔고 그때 방문한 바세코땅을 바탕으로 다큐멘터리영화가 만들어졌다고해서 보고왔다 오랫만에 보고싶었던 선교사님들과 피노 목사님 젬마 아줌마를 스크린으로마나 만날수 있어서 좋았다 많은사람들이 이 영화를 꼭 보길 바란다	1
9895641	내용이어렵긴하지만 잼있었어요	1
1413482	점수 너무 높아~ 별로 영~안좋았는데. 왜이렇게 점수가 높지	0
9469407	나늘 돌아보게 만든 영화. 마지막장면에서 울컥하는 감동이 오네요.	1
9236395	도신으로서의 활약상이 여전히 미미한 속편	0
9523891	추천합니다...ㄷㄷㄷ	1
10064162	애들도 안보겠다... 뭘 잊으란건지 더 비교되는건 나만 그런가.;ㅋㅋ	0
7528726	보세요. 좋은 작품입니다	1
9726913	역대급 오프닝 시퀀스.	1
3636359	예측된곳에 포인트가 있다보니 지루해서 꺼버렸다.	0
10049762	다시 2.22로 가라ㅋㅋㅋ	0
6394732	이선균나와서 봤는데 좀 실망.. 평점 너무 고평가 된 듯..	0
8593834	코믹, 멜로, 에로 무엇하나 제대로 보여주는 것이 없다.	0
5852592	음...... 응? 뭐야 끝났어?	0
10125209	분단의 현실은 알겠는데 영화적 스킬이 아쉽다....한국에넘어오는 사람보다 중국에서 먹고사는 사람이 더많음..	0
9925178	원작을 읽고싶게 만드는 영화...명배우 안성기의 연기가 돋보인다.	1
4473562	저도 일본판으로봤는데 완전 잼있어요.다시보고싶어요.	1
6296623	힙합과 발레 정말 잘 어울리더라. 이 영화 나온 후로 자주 챙겨볼 정도로 넘 좋다.	1
7626159	여주의 발연기....어설픈 전개 1점도 아깝다. 숀 패리스가 이럴 줄은...	0
9626810	스웨덴산 렛미인은 좋아하는 영화중 하나인데 참 원작못지 않게 잘 만들었다 그 특유의 분위기하며 음악과 영상까지도..	1
5447334	이런 건 그냥 애니메이션으로만 만들길	0
6484390	감정이입하면서보면 폭풍눈물	1
8655690	전혀 질리지 않는 희대의 명작. BGM또한 훌륭하다.	1
3955116	아버지는 위대하다	1
1956626	이런것으로 자부심을 가졌던 영화인들에게 실소한다.	0
1448503	평이. 1편이 낫다	0
6172253	변영주는,미야베 미유키의감독이다.이 극단적 전향을 어떻게 해석해야 할까요?	0
5799943	열린결말맘에드네요	1
5054121	쏠라원투쓰리보단 훨씬 못하네요 ㅠㅠ	0
602387	재미없다	0
6751932	Ten	1
7710459	반담시리즈중 제일 재미없는 영화	0
9801675	푸하하하 그냥 헛 웃음만~	0
3578836	훌훌 벗어던지고 파멜라앤더슨의 슴가에만 집중한 것이 좋군	0
10130688	진짜 별10개라도 부족한 느낌이 드네요.정말로 마음을 울리는 영화입니다.영화가 끝날때가 되니 46분영화가 2시간영화로 되길 바랬네요^^	1
4193662	로버트A하인라인의 원작에 먹칠한 영화.	0
9341352	정말 잘 봤어요.. 가슴이 뜨거워지는 다큐였습니다	1
1449831	이런영화 평점이 6점이 넘다니 완전; 신데렐라의 미국판이더만.	0
3737602	Kiss my ass	0
864863	시니컬한 재미..	1
607325	헬렌아줌마 연기가 너무 좋았다^^	1
10054541	원작에도 충실했고, 영상미도 좋았다.	1
3723770	애니에서 좋은 느낌을 받으셨다면 영화는 피해가세요--	0
8747864	역대 최강의 졸작..내용도 없고 재미도 없고	0
4015392	아무 무기도, 아무 폭력도 없이 이렇게 똥꼬를 움찔거리게 할 영화는 앞으로도 없을듯	1
5877252	나도 구본승에게 묻고싶다. 이 영화 왜 찍었냐?	0
9963633	오랜된영화지만 그때생각에 최고였다	1
8203686	ㅅㅂ다 봤다.. 힘들었다.. 개 유치함.. 홍수아 서지석때문에 봤다.. 세상에나.. 배우값을 못 한 삼류영화.. 뭔 내용이 이래.. 진짜 작가 제작자 샹.. 감독은 감독생활 오점이다.. 차라리 유명 에로가 낮지.. 홍수아..오빠가 1점밖에 못 준다..	0
9536059	나름 재미 있게 본 영화 인데 보는 내내 애니 인 줄 은 상상도 못했다. ;;	1
7670564	영화는 안봤지만 평점이 너무 높으니 제가 깍아드리겠습니다.	0
5377504	아 영화보는데 옆에서 초딩이 애비한테 갈비안사준다고 징징대서 미치는줄 알았네	0
8844169	연기는 좋다. 그런데... 진정한 사랑이란 포장으로 쓰레기 같은 연인 관계가 탄생된다. 감상 내내 현실로 나타나면 어쩌지하는 우려의 생각은 지울수 없다. 좋은 배우들의 연기력에 쓰레기 같은 설정은 너무 자극적이었다.	0
12831	미셀을 부르던 뽈레뜨의 목소리가 긴 여운을 남긴다.	1
5157314	7.5점은 과함. 네고시에이터같은 인질극을 기대했는데, 이건 뭐 점점 호러물로 변하더	0
8505102	크리스마스를 더 특별하고 겨울을 유쾌하게 보낼수 있도록 도와준 영화인것 같네요 영화에 나오는 노래도 정말 좋고 노래에 담겨있는 뜻도 좋은것같아요~	1
5976779	정체모를 캐릭터 설정, 인위적으로 쥐어짠 감동, 엉성한 연출.우행시의 아류작 느낌.	0
9116902	미드 Glee club 비슷함.	0
7504796	볼수록 빠져드는 드라마.일요일이 기다려지는 이유.	1
6124007	솔직히 아이유 땜시 밧다 귀여워 죽겟다라ㅋㅋ 아이유 욕하는건 아마 여자들일듯 배아파서 그르는	1
8039280	전문 트레이닝이나 경험조차도 없는 아이들에게 더빙을 시킨건 큰 실수라고 생각합니다. 7살이면 아직 발성이나 낭독하기엔 어린 나이인데 74분짜리 영화에서 주연 연기를 하는게 얼마나 힘들었을까요.	0
6795166	OOO기영화 하나더 추가요	0
4426892	이게 11년 전 영화라는게 안 믿긴다. 숀 코넬리와 캐서린 제타 존스의 매력적인 영화.	1
866811	정적인연기의 하지원씨를 싫어했는데..다모에선 다르더군요.^^	1
9746504	이 영화가 크리스토퍼 놀란 감독의 영화라닝	1
9340966	돈과이영화본시간이 너무아까워죽는줄..제발좀생각좀하고 만들어라별점주는것자체가낭비다	0
7502965	아오 보면서 욕나오네 아침부터 짜증이 확 밀려온다 첨부터 봐서 걍 보려고 했는데 다신안본다	0
8623042	조용하게 심각한 문제들을 이야기한다	1
1086425	영화보다 재미있는TV시리즈	1
4706807	이런 건 그만 좀 만들지?	0
4480419	엄마찾아3만리가떠올랐지만 무척 슬픈영화	1
7119058	대박	1
4626114	쉿! 아무말도 하지마세요..	0
2105795	good	0
9750876	내용은다필요없음 스케이트보드타는거 멋짐	1
6170109	갈수록 재미읍다 장난하나 억지가너무심해	0
9429750	"""""""천안함은 잠수함과 충돌"""" 연구논문 나와 : 논문에 따르면 천안함 침몰 당시 백령도에서 기록된 지진파의 주파수 스펙트럼이 대형 잠수함의 축-진동 고유진동 주파수 스펙트럼과 일치함을 보였다. 군 당국에서 언론에 공개한 반파된 천안함의 열상감지장치(TOD"""	1
6377249	엄청나게 재미있는 가이리치의 작품. 영화의 핵은 이야기가 아니라 감독의 스킬이다.	1
9728337	이런 젠장 현실을 따질꺼면	0
9134337	이런 영화에 성룡과 양조위라... 이건 진짜 좀 아닌 듯	0
8831658	채널 돌리다가 끝까지 본 영화...장백지 최고...	1
7569087	밑에님 샤론스톤 캐릭터를 잘못이해하신거같네요 ㅋㅋ 파워풀한 캐릭터가 아니라 원래 여린캐릭터입니다. 집중해서 영화다시보시길바람. 초딩때인가 엄마랑 본게 기억이나서 다시보게된..	1
7629871	단순히 못나고 어리석은사람들 같은데 이상한말로 포장시키고싶진않다,	0
8378636	사탄의 인형 시리즈는 완전 무섭고 잘만듬	1
9430852	가슴이 먹먹 합니다..용기를 내고 시련과 부딛혀 이겨내시길 바랍니다.응원합니다.	1
9053615	아 평점보고 봤는데 겁나 지루하네.. 머가재밌다는거냐 대체.. 말도안되는 설정.. 356명의 수호천사로 평생살거냐? 그래서 얻는게뭔데? 영화 스토리를 이따위로 만들었냐	0
1090993	최고다..진짜... 몇않돼는나의영화중 최고 = _=	1
9469376	알면서도 사냥을 당한다.	0
5352775	쓰래기~~~	0
7282114	진짜 재밌게봤어요 스릴도 넘치고	1
128837	어색한 영어발음만큼이나 머시기한 영화	0
5430509	평점알바 이딴거 치우고 이거보고 재미없다는 놈들은 진짜 자살해라 잼있다진짜	1
8736256	1점을 뺀이유는 타란티노 감독의 영화중 서스팬스가 좀 약해서...영화음악은 진짜 최고다.	1
10021669	역시... 훌륭한 영화.	1
4464979	책이 1000%는 더 재미있다.	0
7141770	1점에서 스타쉽 팬심으로 1점 더 주고, 그래픽이 그렇게 나쁜 편은 아니라서 1점 추가. 애초에 비디오용으로 기획된 저예산 영화인걸 생각해 보면.. 그래픽 하나는 괜찮다. 다만 연출은 씹쓰레기. 총 쏠때 밑에 전구달아놓고 깜빡임 ㅋㅋㅋㅋ	0
6824975	이렇게 형편없는 스토리에 그래도 연출은 열심히 한 티가 난다. 덴젤워싱턴도 썩어도 준치이고. 그치만 너무 구성이...	0
8679775	결말로 치닫을수록 비웃음만 나온다.	0
35545	너무 귀엽고 상큼한 영화 보는 내내 웃음이 끊이질 않았던..	1
2603951	이런 영화는 맞 볼수 기회가 없다	0
1681768	식상한 장면연출 배우만 바뀌었을뿐이다	0
4010982	다큐멘타리를 가장하고 있으나, 상당히 의도가 불순한 인종차별주의자의 동양혐오론.	0
4917074	......할말이 없음	0
10127877	대작입니다 10점도 모자람	1
7163220	ㅋㅋ 밑에 알바들 보소.... 진짜 재미없구만 어이가 없네. 이런 재미있는 에피소드를 가지고 이렇게 긴장감 없게 연출하는것도 능력이라면 능력이다.	0
9996910	진짜 연기도 잘하고 너무 생생함재미잏는 권투까지 10점안주면..	1
5147078	시간 진짜 아까워 OOOO 아오 절대 보지마셈 최악임 별 아예 주고 싶지 않음	0
8154640	이영화를 보니 왜 공자가 존경받을 만한 사람인지 알게되었다	1
9844777	스파르타쿠스나 글래디에이터 생각하고보면 실망할겁니다. 재난영화입니다..	0
9659246	믿음이란 무엇인가, 크리스천은 무엇을 위해 누구를 위해 그리고 어떻게 살아야 하는 지를 를 다시금 생각할 수 있는 좋은 시간이 되었다. 이 기회를 주신 하나님께 감사드립니다.	1
8485442	별점테러닷! 야아압! 크크크	0
9231708	완젼굿굿승기오빠짱짱맨!멋있어요진짜재밌게봤어요	1
25199	알바생들아~ 그거 어케 신청해여?ㅋㅋㅋㅋㅋ	0
8596446	그닥.... 10자10자	0
10277687	오토바이씬은 죽이네요	1
97616	감동적인 영화 꼭 추천라고 싶네요~~우정과 사람을 알고싶다면	1
5565522	1점은 됩니다	0
8714418	영화간에서 안보길 잘한듯 100원도 아까움	0
9197976	영화를 평가해야지 책하고 다르단 이유로 이 영화가 트랜스포머3보다 평점이 낮가니 이게 말이 됩니까?	1
66508	정말 환상적인 이야기들... 다시 보고 싶어요!!!!!!!!	1
1834815	내가 전문가는 아니구나라고 느낀 평점... 전문가평점..왜저래..	1
5573450	60년대치고는꾀잘만들었군요	1
8084628	흥미로운 소재를 망치는 연출, 연기... 아깝다.. 소재가	0
9131579	오랜만에 독립영화계의 걸작이 나온거같다.채민서의 연기력에 진짜 감동받았다.남자배우의 감정이 좀 오버된 것 빼고는 너무 재밌게 본 영화다.	1
2817347	이사가고싶은영화	1
9646731	드림걸즈 좋아하면 꼭 보라길래 봤는데 음악에 관한 얘기보다는 아침드라마같네요 왜 싸우는 걸 그렇게 많이 보여주는지 그리고 초반에 탭댄스추는아이는 왜 비중있는것처럼 나오더니 첨나오고안나오는지 제가 뭘 보고 왔는지 잘 모르겠네요 진짜 아침드라마 같음	0
7885308	유전무죄, 무전유죄	0
5136022	섹시유머 폭발ㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹㄹ	1
7410333	흐미 연기력이 어찌 이렇까...ㅡ,.ㅡ 미치긋다. 진짜 연기공부 더 열시히해라~	0
9313586	ㅡㅡ드라마중최악 결말이왜저렇게됨	0
5077000	이런거 걍 디비디로 해서 팔면될것을 구지 영화로 만들필요가있나.............	0
5348456	잉ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ잉ㅋㅋㅋㅋㅋㅋㅋㅋㅋ>ㅂ<ㅋㅋㅋㅋㅋㅋㅋ>	1
9298875	허접한 교도소 축구 코미디	0
10050311	유덕화와 매염방.. 이때만 해도 매염방 인기 좋았는데.. 자궁암으로 사망.. 추억의 매염방	0
9072917	비디오테이프 돌려보던시절, 잔잔한 감동 , 풋풋한 청춘으로 돌아가 그림에서 사람이 뛰어나올거 같은 영상은 지금도 잊혀지지가 않는다,,천국보다 아름다운 세상이 과연 잇을|까.. 로빈윌리엄스님 좋은 작품 너무나 감사합니다.	1
9673394	욕하고 때리면 웃길줄 알았지?	0
9645966	뭐지 이건?이라는 느낌을 받았다...	0
9463809	퍼펙트한 예술을 보았습니다~	1
3786317	별 재미라곤 없는듯하다 ;; 좀더 스토리면에서 좋았음 ;;	0
3943161	솔직히 너무하네요 영화도 아직나오도 안햇는데 뭘봣다고 평점이 만땅이죠?	0
9297776	쓰레기쓰레기쓰레기쓰레기쓰레기쓰레기	0
9932415	구르재매맴잼잼잼잼젬	1
9629325	고질라가 울트라맨에 나오는 괴수로 다운그레이드 되었다	0
8566450	"""남들은 2002년 히딩크 신화를 말하지만.. 난 이영화를 보면서 먹고살기 힘들던 시기 타국에 나가 선전하던 한국선수들이 떠올랐다.. 낡은 라디오속에서 외치던 아나운서의 """"고국에 계신 동포여러분.. 대한민국이 드디어.."""" 암튼 동티모르에도 희망이 싹트길"""	1
9080977	좋아요,,아주재미있게 봤는데..!!다시봐도 정말 웃기네요...*	1
4628526	달리고 또 달리고,, 그냥 아무 생각없이 재밌게 봤던 영화, 4번봤나??또보고싶다^ ^	1
3651339	단순하고 뻔하지만 순수한 사랑이야기. 요한비더버그 왤케 제비같이 나와	0
9306886	야경군일지에서 최고 연기력을 보여준건 김흥수...작가. Pd . 액션하나하나 모두가 개판. 어설픈 연기력에 너무큰실망. 연기지도를 어떻게 한거냐? 김흥수에게만 ★5개 줌김흥수 화이팅 앞으로도 더 많은 활동부탁해요	0
8751610	저는 초등학생입니다. 학교에서 이 영화를 봤구요. 그런데 많은 분들이 학생들이 보기에는 영화기 별로 라고 하시네요. 하지만 저는 이 영화로 인해 많은 것을 느끼고 배웠습니다. 저는 남녀노소 모든 분께 이 영화를 추천해 드리고 싶습니다.	1
7677237	재밌어요! 우리나라 범죄물치곤 매우 리얼하네요 시신이나 그런 것들이	1
9868707	이걸 대체 왜 만듦? 돈 안 아까움? 찍은 시간 안 아까움?	0
8946071	모두 잠들었다는 ㅋ 안녕히	0
7591879	재밌음!평점은누군가일부러낮춘듯	1
6075689	인구로 갖다 밀어붙인 뭐.. 안습이네. 여기저기 정신만 없음.	0
9735877	전작보다는 낫다만 그래도 수준미달	0
8839296	극장에서 볼영환 아닌듯..	0
691557	통제된속에서의 소박한 행복, 담장안에서도 꽃은 피다...	1
6443773	진부한 러브스토리들의 모음집같네요	0
7557121	아오 OO.................	0
8662512	별하나 주기도 아깝다 ㅡㅡ 도대체 뭘 말하려 하는지 모르겠음	0
6092021	piece of shit... 너무 역겨워서 끝까지 못봤다.	0
9825049	상어야 어른들이 미안해ㅠㅠ	1
9674366	아이고... 참...	0
4386369	보는 내내 훈훈한	1
7351626	개학대에 구역질 나다.	0
6337711	와....정말 감동적이었어요ㅠㅠㅠ 내용도 탄탄하구용	1
9615953	미라클!!! 대한민국에 미라클이 일어나서,,, 모든 분들이 5%, 10% 조금씩 소통의 시간을 넓혀갈수 있기를 바랍니다.	1
1626648	고릴라 한마리 데리고 어떻게 잘 해보려했으나..전형적이고 평이했던걸로	0
8638192	노잼.. 할인받아서 봤는데도 보상받고 싶은 기분	0
9484424	내가 왠만하면 새벽2시반에 영화 평점남기진 않아	0
9268385	장진.. 자신이 얼마나 산만한지 깨달아야.	0
3704059	재미있어^^	1
9217995	크크..밑에 밑에 분 김희애씨가 요즘 안 나온다니요ㄲㅋ 드라마 밀회도 찍고 영화도찍고 활발히 활동중인데ㅋ	1
2205462	별로..	0
10063344	진짜 앞영화 그만우려먹어라 영화보는시간에 거울앞에서 내얼굴보는게더무섭겠다	0
7267880	미래에 일어날껏만같은예기	1
3837857	빠져들게 하는 무언가가 있었지만.. 끝이 왠지 아쉽다..	1
9156041	리뷰안보고 볼뻔ㅋㅋㅋㅋ 나는 승자	0
8839512	조선남녀상열지사-스캔들 이후 최고의 퓨전사극멜로물이었다.대한민국 인디영화 화이팅~~	1
5180460	전 잘모르겠어요.스토리의부실함,지루한구성,화면도 마찬가지.추천하고싶지 않아요.	0
2120381	세상에 믿을놈 없다.	1
6179411	스릴과 재미를 모두 갖췄던 참신한 플롯의 수작..후속편들이 말아먹었지..	1
9014950	개독쓰레기짓 미화하는 거 보소ㅋㅋㅋ	0
10148317	별로 그닥 재미없네유.	0
8197704	색다른 서부영화. 재미까지 있다.	1
1006454	눈물...............펑펑	1
7023956	2편도 잘 만들긴 했는데. 그래도 1편보다는 재미가 조금 덜했음.	1
7159377	어떤영화냐면이런영화야. 처음엔기대하고눈초롱거리며보다가 점점소파에누워소파와하나가되가지 그런데점차내용전개가되면서다시서서히일어나앉아보는나를보게되 반전을흥미요소로삼기보단 보는사람을두근거리게하는 연출과 배우의연기를중점적으로보자구.	1
6110572	아줌마 킬러라는 특이점빼고는 구색맞추기 폭력뿐이다..	0
8035608	세상에 도박이 주제인 영화인거 같은데 이렇게 긴장이 안될 줄이야	0
6160132	주인공여자를 묶어놓는 얘기일뿐.차라리 안보는게 나음.쓰레기영화	0
2259844	ㄲ ㅓ ㅈ ㅕ	0
9882834	명성황후 ? 강아지가 웃겠네. 나라를 팔아먹는데 혁혁한 공을 세운 쓰레기.	0
4327975	칼들고 허우적허우적	0
8023734	마리옹 꼬띠아르 짱 ! 아 연기를 뭐 이렇게 잘해	1
2149117	소설과 달리 너무 지루하다. 내용 많이 다름	0
2711105	최고. 제임스 프랭코를 좋아하게되었다.	1
2822967	로버트 알트만의 재림, 수 많은 등장인물들과 복잡한 이야기를 이렇게 잘 풀다니	1
3067470	영화해설해준 홍성진씨가 제일 관대하다	0
